num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
397,0.5,0.95,0.95,4.722679858853094,16
398,0.5,0.95,0.95,3.8352347885409905,15
399,0.5,0.95,0.95,5.142973286823692,13
400,0.5,0.95,0.95,17.60892902129109,44
401,0.5,0.95,0.95,4.449457580986712,15
402,0.5,0.95,0.95,7.846971030134097,18
403,0.5,0.95,0.95,3.438868840501876,10
404,0.5,0.95,0.95,17.026767673169243,45
405,0.5,0.95,0.95,7.737630439530568,19
406,0.5,0.95,0.95,27.92417908731615,67
407,0.5,0.95,0.95,9.245211165913526,24
408,0.5,0.95,0.95,9.219250517439765,24
409,0.5,0.95,0.95,7.0,15
410,0.5,0.95,0.95,2.0,9
411,0.5,0.95,0.95,9.193520536885105,28
412,0.5,0.95,0.95,4.585284727836006,14
413,0.5,0.95,0.95,4.097543299657857,15
414,0.5,0.95,0.95,5.338664965241439,16
415,0.5,0.95,0.95,0.0,1
416,0.5,0.95,0.95,21.949770520227734,56
417,0.5,0.95,0.95,3.361329157411083,14
418,0.5,0.95,0.95,15.05687677145592,50
419,0.5,0.95,0.95,3.1108800847379623,8
420,0.5,0.95,0.95,4.602106569796833,14
421,0.5,0.95,0.95,12.840126168653914,30
422,0.5,0.95,0.95,2.0,13
423,0.5,0.95,0.95,30.633552220577048,92
424,0.5,0.95,0.95,7.987546531390706,28
425,0.5,0.95,0.95,6.223416149261689,14
426,0.5,0.95,0.95,7.075979174337786,25
427,0.5,0.95,0.95,7.608816606552259,17
428,0.5,0.95,0.95,5.690334608877213,16
429,0.5,0.95,0.95,8.734181699799704,20
430,0.5,0.95,0.95,10.493826000678403,26
431,0.5,0.95,0.95,10.021430111256773,23
432,0.5,0.95,0.95,3.037518400537747,9
433,0.5,0.95,0.95,8.0,30
434,0.5,0.95,0.95,9.7193000715276,27
435,0.5,0.95,0.95,7.305979311206399,22
436,0.5,0.95,0.95,3.413287762501451,12
437,0.5,0.95,0.95,7.0,13
438,0.5,0.95,0.95,8.975357528643036,24
439,0.5,0.95,0.95,12.020588347433792,34
440,0.5,0.95,0.95,4.709703589207441,15
441,0.5,0.95,0.95,9.088997060681592,23
442,0.5,0.95,0.95,10.945178145903617,28
443,0.5,0.95,0.95,10.36222873736193,29
444,0.5,0.95,0.95,14.280029299720029,39
445,0.5,0.95,0.95,6.856238132311344,14
446,0.5,0.95,0.95,5.594451391430569,16
447,0.5,0.95,0.95,7.332070429405814,37
448,0.5,0.95,0.95,7.423037072939533,21
449,0.5,0.95,0.95,11.10256741003864,38
450,0.5,0.95,0.95,15.202881016442428,44
451,0.5,0.95,0.95,16.866300718910004,42
452,0.5,0.95,0.95,6.601068922285443,16
453,0.5,0.95,0.95,2.8926625839655458,10
454,0.5,0.95,0.95,7.197013051906344,23
455,0.5,0.95,0.95,5.475985442473632,21
456,0.5,0.95,0.95,4.0,16
457,0.5,0.95,0.95,10.721159759414675,33
458,0.5,0.95,0.95,5.65454746831391,14
459,0.5,0.95,0.95,7.041599770209956,28
460,0.5,0.95,0.95,9.582906811051682,37
461,0.5,0.95,0.95,4.747331450364855,12
462,0.5,0.95,0.95,6.396524930831257,17
463,0.5,0.95,0.95,2.6736066296917405,11
464,0.5,0.95,0.95,6.128669030568551,17
465,0.5,0.95,0.95,11.125357782523233,37
466,0.5,0.95,0.95,4.859886448570862,14
467,0.5,0.95,0.95,6.600774902536016,14
468,0.5,0.95,0.95,9.908614888579429,25
469,0.5,0.95,0.95,7.0,26
470,0.5,0.95,0.95,7.025741473899959,24
471,0.5,0.95,0.95,7.843228240198067,27
472,0.5,0.95,0.95,4.972606043324181,15
473,0.5,0.95,0.95,4.494287123084352,22
474,0.5,0.95,0.95,4.058719021281488,25
475,0.5,0.95,0.95,6.002936648038424,12
476,0.5,0.95,0.95,9.634158497245402,27
477,0.5,0.95,0.95,13.1769870236512,42
478,0.5,0.95,0.95,5.518969909755679,14
479,0.5,0.95,0.95,5.13380667886894,28
480,0.5,0.95,0.95,4.0,17
481,0.5,0.95,0.95,6.762370399473549,28
482,0.5,0.95,0.95,3.6978008178794757,11
483,0.5,0.95,0.95,6.63659577414205,16
484,0.5,0.95,0.95,2.037612801879088,12
485,0.5,0.95,0.95,4.0,8
486,0.5,0.95,0.95,6.973124728960634,21
487,0.5,0.95,0.95,6.707520008959154,18
488,0.5,0.95,0.95,9.90155851943681,29
489,0.5,0.95,0.95,5.134447779422494,14
490,0.5,0.95,0.95,2.551303201604678,9
491,0.5,0.95,0.95,3.3368006785484274,11
492,0.5,0.95,0.95,6.084742741615849,17
493,0.5,0.95,0.95,5.0,23
494,0.5,0.95,0.95,1.9138580152824818,7
495,0.5,0.95,0.95,4.662961313695977,13
496,0.5,0.95,0.95,10.50107972922296,29
497,0.5,0.95,0.95,9.348460489578512,22
498,0.5,0.95,0.95,5.119999747111179,15
499,0.5,0.95,0.95,6.0169710696526275,15
500,0.5,0.95,0.95,10.78762785903109,27
501,0.5,0.95,0.85,4.0530989281723935,10
502,0.5,0.95,0.85,9.234590303982555,19
503,0.5,0.95,0.85,9.662421855022163,23
504,0.5,0.95,0.85,2.0,12
505,0.5,0.95,0.85,7.691509816742677,21
506,0.5,0.95,0.85,21.821018428451886,55
507,0.5,0.95,0.85,6.1795717606300045,21
508,0.5,0.95,0.85,7.032192024235158,20
509,0.5,0.95,0.85,14.999253331978522,38
510,0.5,0.95,0.85,3.051206322986062,10
511,0.5,0.95,0.85,11.159574620719269,30
512,0.5,0.95,0.85,3.556686042699493,17
