num episodio,learning constant,discount factor,exploration factor,acumulated reward
2160,0.5,0.95,0.001,-17.545139597640482
2161,0.5,0.95,0.001,-18.87170277440254
2162,0.5,0.95,0.001,-21.228822294611593
2163,0.5,0.95,0.001,-19.209601087541788
2164,0.5,0.95,0.001,-25.176193353580466
2165,0.5,0.95,0.001,-18.80576841830029
2166,0.5,0.95,0.001,-19.085122163288787
2167,0.5,0.95,0.001,-22.157973950980786
2168,0.5,0.95,0.001,-22.207790995674628
2169,0.5,0.95,0.001,-18.80830740892971
2170,0.5,0.95,0.001,-22.487349254265123
2171,0.5,0.95,0.001,-21.067972377798515
2172,0.5,0.95,0.001,-18.462647944964548
2173,0.5,0.95,0.001,-21.981310619673128
2174,0.5,0.95,0.001,-21.049384451353774
2175,0.5,0.95,0.001,-20.93734039421283
2176,0.5,0.95,0.001,-18.01005377417406
2177,0.5,0.95,0.001,-20.451976319874415
2178,0.5,0.95,0.001,-21.698147134269593
2179,0.5,0.95,0.001,-12.539079714549556
2180,0.5,0.95,0.001,-22.823532214709015
2181,0.5,0.95,0.001,-21.10242294084688
2182,0.5,0.95,0.001,-21.81612630705076
2183,0.5,0.95,0.001,-20.595777411527326
2184,0.5,0.95,0.001,-17.71318782151243
2185,0.5,0.95,0.001,-19.429989983887626
2186,0.5,0.95,0.001,-19.61600148420425
2187,0.5,0.95,0.001,-19.174078124016116
2188,0.5,0.95,0.001,-18.002557716723224
2189,0.5,0.95,0.001,-16.301427178645085
2190,0.5,0.95,0.001,-17.61224430449728
2191,0.5,0.95,0.001,30.333527719585636
2192,0.5,0.95,0.001,36.803463522522556
2193,0.5,0.95,0.001,-3.8572263997970317
2194,0.5,0.95,0.001,-18.767305520688005
2195,0.5,0.95,0.001,-19.622683547200342
2196,0.5,0.95,0.001,-17.510677463426468
2197,0.5,0.95,0.001,-16.375574743016706
2198,0.5,0.95,0.001,-16.039094547998793
2199,0.5,0.95,0.001,-19.36396446618112
2200,0.5,0.95,0.001,-19.407367842817457
2201,0.5,0.95,0.001,-19.636029557818745
2202,0.5,0.95,0.001,-19.668331381121714
2203,0.5,0.95,0.001,-9.077464278501614
2204,0.5,0.95,0.001,-19.638248602536525
2205,0.5,0.95,0.001,-18.69802532121427
2206,0.5,0.95,0.001,-19.269383116602928
2207,0.5,0.95,0.001,-18.688460249789443
2208,0.5,0.95,0.001,-19.32947269668201
2209,0.5,0.95,0.001,-19.154830355560282
2210,0.5,0.95,0.001,-19.499081463541117
2211,0.5,0.95,0.001,-18.096086760304313
2212,0.5,0.95,0.001,-23.57537273405289
2213,0.5,0.95,0.001,-20.49621054082745
2214,0.5,0.95,0.001,-15.449479389387818
2215,0.5,0.95,0.001,-16.04968602111671
2216,0.5,0.95,0.001,-18.196637415672416
2217,0.5,0.95,0.001,26.955216205524255
2218,0.5,0.95,0.001,-18.82263243126513
2219,0.5,0.95,0.001,56.325756956882856
2220,0.5,0.95,0.001,-8.898206365376959
2221,0.5,0.95,0.001,-14.548856986179558
2222,0.5,0.95,0.001,50.24929372226586
2223,0.5,0.95,0.001,0.9363988470204134
2224,0.5,0.95,0.001,45.514949617979916
2225,0.5,0.95,0.001,60.035005006093854
2226,0.5,0.95,0.001,21.428300802024037
2227,0.5,0.95,0.001,45.18646451815609
2228,0.5,0.95,0.001,66.41369598990191
2229,0.5,0.95,0.001,56.5807720975036
2230,0.5,0.95,0.001,57.66416840655122
2231,0.5,0.95,0.001,65.81632202806745
2232,0.5,0.95,0.001,61.15896523398487
2233,0.5,0.95,0.001,60.60046888441294
2234,0.5,0.95,0.001,6.268153396978526
2235,0.5,0.95,0.001,54.58022945164094
2236,0.5,0.95,0.001,51.75649155137364
2237,0.5,0.95,0.001,67.3951335541902
2238,0.5,0.95,0.001,58.05269550596684
2239,0.5,0.95,0.001,54.978775687683964
2240,0.5,0.95,0.001,61.94227981677687
2241,0.5,0.95,0.001,59.67834075700629
2242,0.5,0.95,0.001,66.57250969775932
2243,0.5,0.95,0.001,70.90922905579231
2244,0.5,0.95,0.001,65.20360319042514
2245,0.5,0.95,0.001,62.14269618294208
2246,0.5,0.95,0.001,54.41702887868784
2247,0.5,0.95,0.001,74.7566439029451
2248,0.5,0.95,0.001,64.45827829511465
2249,0.5,0.95,0.001,14.138801173353606
2250,0.5,0.95,0.001,54.01632841834809
2251,0.5,0.95,0.001,4.7100101133755565
2252,0.5,0.95,0.001,21.927273166831853
2253,0.5,0.95,0.001,10.503014930131453
2254,0.5,0.95,0.001,44.230806717695664
2255,0.5,0.95,0.001,73.78145513442539
2256,0.5,0.95,0.001,59.987281840022554
2257,0.5,0.95,0.001,67.95795942929712
2258,0.5,0.95,0.001,50.01238080502461
2259,0.5,0.95,0.001,51.25380608345952
2260,0.5,0.95,0.001,64.71537609589518
2261,0.5,0.95,0.001,50.95171565494977
2262,0.5,0.95,0.001,71.70578857495086
2263,0.5,0.95,0.001,18.46588895563653
2264,0.5,0.95,0.001,61.05220129742621
2265,0.5,0.95,0.001,-13.303281491863178
2266,0.5,0.95,0.001,7.808854193430662
2267,0.5,0.95,0.001,14.754756896266542
2268,0.5,0.95,0.001,-20.129157740470937
2269,0.5,0.95,0.001,-20.59755503312729
2270,0.5,0.95,0.001,15.094347495761621
2271,0.5,0.95,0.001,-17.498902054932667
2272,0.5,0.95,0.001,-24.127275286670553
2273,0.5,0.95,0.001,-22.57019641823357
2274,0.5,0.95,0.001,-18.174248020802427
2275,0.5,0.95,0.001,-20.34452542374065
2276,0.5,0.95,0.001,11.438600542001673
2277,0.5,0.95,0.001,-10.576449105077263
2278,0.5,0.95,0.001,-21.02856776018806
2279,0.5,0.95,0.001,-22.597917726225468
2280,0.5,0.95,0.001,45.25519627103134
2281,0.5,0.95,0.001,50.14896237781505
2282,0.5,0.95,0.001,41.60624927757765
2283,0.5,0.95,0.001,18.317219487866232
2284,0.5,0.95,0.001,11.649690991453888
2285,0.5,0.95,0.001,13.639808071881966
2286,0.5,0.95,0.001,36.87275174958031
2287,0.5,0.95,0.001,9.448820159180539
2288,0.5,0.95,0.001,-12.456816305742967
2289,0.5,0.95,0.001,-14.568936326899436
2290,0.5,0.95,0.001,-17.650269528217613
2291,0.5,0.95,0.001,-19.338319137176
2292,0.5,0.95,0.001,-18.919829948909086
2293,0.5,0.95,0.001,-16.99123935612973
2294,0.5,0.95,0.001,-15.531116971106979
2295,0.5,0.95,0.001,-19.388785741324853
2296,0.5,0.95,0.001,-15.625752798112782
2297,0.5,0.95,0.001,-15.078292826052344
2298,0.5,0.95,0.001,7.385718073597236
2299,0.5,0.95,0.001,-8.918154285151008
2300,0.5,0.95,0.001,-15.837035046706816
2301,0.5,0.95,0.001,-18.24164289094633
2302,0.5,0.95,0.001,-19.441421911831977
2303,0.5,0.95,0.001,-14.743460058397785
2304,0.5,0.95,0.001,-19.808762812345893
2305,0.5,0.95,0.001,-6.6628210390231075
2306,0.5,0.95,0.001,-19.07976442074263
2307,0.5,0.95,0.001,-19.55595205085005
2308,0.5,0.95,0.001,-19.571528846765517
2309,0.5,0.95,0.001,-19.628465098179696
2310,0.5,0.95,0.001,-1.6087622018126098
2311,0.5,0.95,0.001,-18.772288204436894
2312,0.5,0.95,0.001,-19.61119576197837
2313,0.5,0.95,0.001,-19.311941498288473
2314,0.5,0.95,0.001,-13.794146387980135
2315,0.5,0.95,0.001,-14.768588485794417
2316,0.5,0.95,0.001,-18.38159802409967
2317,0.5,0.95,0.001,-13.59157135002106
2318,0.5,0.95,0.001,40.62033184504989
2319,0.5,0.95,0.001,43.36766986370449
2320,0.5,0.95,0.001,41.71669421994518
2321,0.5,0.95,0.001,45.256003557323965
2322,0.5,0.95,0.001,55.76239446903456
2323,0.5,0.95,0.001,50.39204176852487
2324,0.5,0.95,0.001,42.330381786258314
2325,0.5,0.95,0.001,53.072213071602924
2326,0.5,0.95,0.001,48.97092994615194
2327,0.5,0.95,0.001,54.60457631795322
2328,0.5,0.95,0.001,47.975736375389985
2329,0.5,0.95,0.001,42.143002871975966
2330,0.5,0.95,0.001,41.562248090409916
2331,0.5,0.95,0.001,39.51884461424504
2332,0.5,0.95,0.001,41.150331980562754
2333,0.5,0.95,0.001,22.875984495415548
2334,0.5,0.95,0.001,21.24912195800503
2335,0.5,0.95,0.001,27.28717595056056
2336,0.5,0.95,0.001,43.80177828637386
2337,0.5,0.95,0.001,10.89188411400269
2338,0.5,0.95,0.001,31.375382869043413
2339,0.5,0.95,0.001,7.512178719222909
2340,0.5,0.95,0.001,-6.745685915766202
2341,0.5,0.95,0.001,38.985798272884885
2342,0.5,0.95,0.001,63.135926923022815
2343,0.5,0.95,0.001,48.49091082999379
2344,0.5,0.95,0.001,43.557624834346186
2345,0.5,0.95,0.001,44.663231440872266
2346,0.5,0.95,0.001,50.14090600168504
2347,0.5,0.95,0.001,40.98649742339939
2348,0.5,0.95,0.001,46.06969364580002
2349,0.5,0.95,0.001,49.060788742729564
2350,0.5,0.95,0.001,53.649234029634556
2351,0.5,0.95,0.001,50.01138717628622
2352,0.5,0.95,0.001,36.72650966350125
2353,0.5,0.95,0.001,39.12577387560312
2354,0.5,0.95,0.001,37.472600157506406
2355,0.5,0.95,0.001,40.56067308847146
2356,0.5,0.95,0.001,52.441457744476516
2357,0.5,0.95,0.001,37.06402881581695
2358,0.5,0.95,0.001,41.529360255158636
2359,0.5,0.95,0.001,40.13113663165572
2360,0.5,0.95,0.001,45.02208574646103
2361,0.5,0.95,0.001,36.40430785682613
2362,0.5,0.95,0.001,42.2350997897989
2363,0.5,0.95,0.001,38.556434407593244
2364,0.5,0.95,0.001,46.637987272639556
2365,0.5,0.95,0.001,48.17638909494447
2366,0.5,0.95,0.001,40.129224521380124
2367,0.5,0.95,0.001,56.50821891602522
2368,0.5,0.95,0.001,53.03576471959786
2369,0.5,0.95,0.001,49.980953637454085
2370,0.5,0.95,0.001,17.185235514752247
2371,0.5,0.95,0.001,-10.890212229810173
2372,0.5,0.95,0.001,53.91856288205764
2373,0.5,0.95,0.001,52.902697652139
2374,0.5,0.95,0.001,-6.709409328603389
2375,0.5,0.95,0.001,52.08360360734989
2376,0.5,0.95,0.001,53.9459536004944
2377,0.5,0.95,0.001,54.97703094837721
2378,0.5,0.95,0.001,53.67575677426923
2379,0.5,0.95,0.001,50.68577169211306
2380,0.5,0.95,0.001,10.96710101855566
2381,0.5,0.95,0.001,14.854665392332695
2382,0.5,0.95,0.001,-8.51874256990487
2383,0.5,0.95,0.001,-16.679688288042087
2384,0.5,0.95,0.001,-19.56363752890941
2385,0.5,0.95,0.001,-19.757499669266203
2386,0.5,0.95,0.001,-13.689610500331103
2387,0.5,0.95,0.001,-17.512410240269112
2388,0.5,0.95,0.001,-19.44050773506658
2389,0.5,0.95,0.001,-19.060286726566392
2390,0.5,0.95,0.001,-19.569505090738573
2391,0.5,0.95,0.001,-18.78261640532115
2392,0.5,0.95,0.001,-19.45777614805236
2393,0.5,0.95,0.001,-19.40102946477421
2394,0.5,0.95,0.001,-19.274805175936788
2395,0.5,0.95,0.001,-19.949441398787744
2396,0.5,0.95,0.001,-18.357909477737927
2397,0.5,0.95,0.001,-19.79194274242601
2398,0.5,0.95,0.001,-20.699642314258583
2399,0.5,0.95,0.001,-23.042755423943053
2400,0.5,0.95,0.001,-20.04397603026139
2401,0.5,0.95,0.001,-20.751920611777642
2402,0.5,0.95,0.001,-20.669576334471703
2403,0.5,0.95,0.001,-21.084073542398798
2404,0.5,0.95,0.001,-20.822284490759177
2405,0.5,0.95,0.001,-18.635783491419815
2406,0.5,0.95,0.001,-21.31929828637817
2407,0.5,0.95,0.001,-19.45194681690311
2408,0.5,0.95,0.001,-11.08113954229122
2409,0.5,0.95,0.001,-14.898373652904176
2410,0.5,0.95,0.001,-13.904220945855359
2411,0.5,0.95,0.001,-18.52302733789219
2412,0.5,0.95,0.001,-17.59454473729069
2413,0.5,0.95,0.001,-18.75094529218326
2414,0.5,0.95,0.001,-19.467009223947436
2415,0.5,0.95,0.001,-19.29212223713624
2416,0.5,0.95,0.001,-16.589311964329806
2417,0.5,0.95,0.001,-20.7324629702566
2418,0.5,0.95,0.001,-19.013113417295877
2419,0.5,0.95,0.001,-7.774788525309399
2420,0.5,0.95,0.001,-18.238162683833306
2421,0.5,0.95,0.001,-19.9547537770079
2422,0.5,0.95,0.001,-19.495564004147866
2423,0.5,0.95,0.001,-19.470301974518243
2424,0.5,0.95,0.001,-19.005881370723486
2425,0.5,0.95,0.001,-18.95732278477626
2426,0.5,0.95,0.001,-17.521173869402254
2427,0.5,0.95,0.001,-19.604811482176956
2428,0.5,0.95,0.001,-18.77993781835352
2429,0.5,0.95,0.001,-19.27002852416835
2430,0.5,0.95,0.001,-18.480760458456892
2431,0.5,0.95,0.001,-19.418427595900067
2432,0.5,0.95,0.001,-18.901296118850766
2433,0.5,0.95,0.001,-22.74034644716353
2434,0.5,0.95,0.001,-19.318601121408744
2435,0.5,0.95,0.001,-19.651095750662805
2436,0.5,0.95,0.001,-22.50532282265712
2437,0.5,0.95,0.001,-19.6217586209367
2438,0.5,0.95,0.001,-19.49659436652306
2439,0.5,0.95,0.001,-18.417538803241314
2440,0.5,0.95,0.001,-17.23865785286021
2441,0.5,0.95,0.001,-21.621608693544072
2442,0.5,0.95,0.001,-19.442468686907986
2443,0.5,0.95,0.001,-21.675426611302075
2444,0.5,0.95,0.001,-21.346240463009202
2445,0.5,0.95,0.001,-18.81851439418487
2446,0.5,0.95,0.001,-22.809035538376047
2447,0.5,0.95,0.001,-19.480668580250967
2448,0.5,0.95,0.001,-18.24760260609928
2449,0.5,0.95,0.001,-19.283074020452066
2450,0.5,0.95,0.001,-19.416013650033342
2451,0.5,0.95,0.001,-16.907451667844168
2452,0.5,0.95,0.001,-3.388973189044254
2453,0.5,0.95,0.001,0.1512932611819835
2454,0.5,0.95,0.001,-20.61969201190738
2455,0.5,0.95,0.001,-20.44532458363569
2456,0.5,0.95,0.001,-21.46403065208263
2457,0.5,0.95,0.001,-19.7570547207173
2458,0.5,0.95,0.001,-22.18080402511907
2459,0.5,0.95,0.001,-18.960278877532723
2460,0.5,0.95,0.001,-18.047397810275843
2461,0.5,0.95,0.001,-18.502493130298316
2462,0.5,0.95,0.001,-21.30087899435684
2463,0.5,0.95,0.001,-19.79530087418046
2464,0.5,0.95,0.001,-20.639471112261727
2465,0.5,0.95,0.001,-21.598837505157682
2466,0.5,0.95,0.001,-21.489559882378416
2467,0.5,0.95,0.001,-4.934074870791733
2468,0.5,0.95,0.001,-18.453980369161613
2469,0.5,0.95,0.001,-19.337063812114586
2470,0.5,0.95,0.001,-19.556310773226922
2471,0.5,0.95,0.001,-14.659349029301637
2472,0.5,0.95,0.001,-19.485478555222002
2473,0.5,0.95,0.001,-23.043940737834827
2474,0.5,0.95,0.001,-21.199549498398948
2475,0.5,0.95,0.001,-20.56522938375071
2476,0.5,0.95,0.001,31.555166833750885
2477,0.5,0.95,0.001,0.055678977955826124
2478,0.5,0.95,0.001,-26.138886441652005
2479,0.5,0.95,0.001,-23.31214907074944
2480,0.5,0.95,0.001,-22.15992021285525
2481,0.5,0.95,0.001,46.426274235585105
2482,0.5,0.95,0.001,53.31480235556567
2483,0.5,0.95,0.001,55.9149209081108
2484,0.5,0.95,0.001,-7.1503319492019255
2485,0.5,0.95,0.001,-2.933765692120133
2486,0.5,0.95,0.001,-11.822801107066208
2487,0.5,0.95,0.001,54.896413396384965
2488,0.5,0.95,0.001,51.17290595761321
2489,0.5,0.95,0.001,46.15417315908254
2490,0.5,0.95,0.001,45.952328877652825
2491,0.5,0.95,0.001,37.316141873935244
2492,0.5,0.95,0.001,51.79580425365641
2493,0.5,0.95,0.001,63.18673990556865
2494,0.5,0.95,0.001,73.52410985758333
2495,0.5,0.95,0.001,71.47522477651685
2496,0.5,0.95,0.001,55.481674022788205
2497,0.5,0.95,0.001,69.24936664201127
2498,0.5,0.95,0.001,64.93551061913381
2499,0.5,0.95,0.001,60.30098299467419
2500,0.5,0.95,0.001,54.29051395267164
2501,0.5,0.95,0.001,57.50154541088774
2502,0.5,0.95,0.001,58.43662468425359
2503,0.5,0.95,0.001,65.81143746920539
2504,0.5,0.95,0.001,60.195978219480125
2505,0.5,0.95,0.001,50.98826152252241
2506,0.5,0.95,0.001,57.254196723320966
2507,0.5,0.95,0.001,55.392838780223904
2508,0.5,0.95,0.001,65.9818893177611
2509,0.5,0.95,0.001,5.986962870378775
2510,0.5,0.95,0.001,60.222180508842165
2511,0.5,0.95,0.001,61.30883555337516
2512,0.5,0.95,0.001,57.80016554342878
2513,0.5,0.95,0.001,58.274373366219024
2514,0.5,0.95,0.001,41.44469991770159
2515,0.5,0.95,0.001,45.69687137235574
2516,0.5,0.95,0.001,54.53160435449467
2517,0.5,0.95,0.001,53.704133911329194
2518,0.5,0.95,0.001,51.76504550974718
2519,0.5,0.95,0.001,52.86936938776782
2520,0.5,0.95,0.001,38.048161951776805
2521,0.5,0.95,0.001,46.85800542169226
2522,0.5,0.95,0.001,49.29666632152897
2523,0.5,0.95,0.001,47.93542175338815
2524,0.5,0.95,0.001,43.644518316499806
2525,0.5,0.95,0.001,39.127111526202725
2526,0.5,0.95,0.001,44.90966923007137
2527,0.5,0.95,0.001,46.87692868725237
2528,0.5,0.95,0.001,44.45050909989408
2529,0.5,0.95,0.001,-0.021720417645337164
2530,0.5,0.95,0.001,-17.01041087862567
2531,0.5,0.95,0.001,4.400606358080907
2532,0.5,0.95,0.001,-2.9841236450419686
2533,0.5,0.95,0.001,-7.733640902497305
2534,0.5,0.95,0.001,-17.374551197791273
2535,0.5,0.95,0.001,-1.774942306912191
2536,0.5,0.95,0.001,-18.72527129829528
2537,0.5,0.95,0.001,-17.374935269832967
2538,0.5,0.95,0.001,-19.043050920342303
2539,0.5,0.95,0.001,-19.523671459555786
2540,0.5,0.95,0.001,-19.704271327403593
2541,0.5,0.95,0.001,-18.503640851064937
2542,0.5,0.95,0.001,-15.240323126145523
2543,0.5,0.95,0.001,-19.326528937729336
2544,0.5,0.95,0.001,-9.061401127178343
2545,0.5,0.95,0.001,31.80032949418823
2546,0.5,0.95,0.001,50.918981397083826
2547,0.5,0.95,0.001,83.56477877017245
2548,0.5,0.95,0.001,77.6026042624438
2549,0.5,0.95,0.001,99.6690671474067
2550,0.5,0.95,0.001,98.48986266753111
2551,0.5,0.95,0.001,49.443800327089676
2552,0.5,0.95,0.001,49.083646387085494
2553,0.5,0.95,0.001,-19.64762824432291
2554,0.5,0.95,0.001,-14.843833595332262
2555,0.5,0.95,0.001,-4.475422236681641
2556,0.5,0.95,0.001,-19.40162287709729
2557,0.5,0.95,0.001,45.994207974261315
2558,0.5,0.95,0.001,39.58610359500604
2559,0.5,0.95,0.001,61.44576780781423
2560,0.5,0.95,0.001,60.0756398343675
2561,0.5,0.95,0.001,63.58849897981253
2562,0.5,0.95,0.001,70.64703281126442
2563,0.5,0.95,0.001,90.16079317558435
2564,0.5,0.95,0.001,88.10783080236767
2565,0.5,0.95,0.001,66.65541726300033
2566,0.5,0.95,0.001,73.86216242041527
2567,0.5,0.95,0.001,77.21861136298128
2568,0.5,0.95,0.001,69.25854904142054
2569,0.5,0.95,0.001,60.86703314489911
2570,0.5,0.95,0.001,68.10891345641414
2571,0.5,0.95,0.001,75.22961933697505
2572,0.5,0.95,0.001,66.81375390040749
2573,0.5,0.95,0.001,64.97228162424527
2574,0.5,0.95,0.001,61.98453820433133
2575,0.5,0.95,0.001,60.303775538113214
2576,0.5,0.95,0.001,68.97180773215499
2577,0.5,0.95,0.001,69.04042458380557
2578,0.5,0.95,0.001,65.03610258286346
2579,0.5,0.95,0.001,67.10312102214687
2580,0.5,0.95,0.001,67.06216367687867
2581,0.5,0.95,0.001,70.54905993901157
2582,0.5,0.95,0.001,91.71351892084215
2583,0.5,0.95,0.001,58.046847602004355
2584,0.5,0.95,0.001,65.00613746434846
2585,0.5,0.95,0.001,63.21425697828085
2586,0.5,0.95,0.001,64.99320454846583
2587,0.5,0.95,0.001,66.34207737542161
2588,0.5,0.95,0.001,81.14917544778105
2589,0.5,0.95,0.001,61.80152465608127
2590,0.5,0.95,0.001,67.56467168320796
2591,0.5,0.95,0.001,64.62322320420142
2592,0.5,0.95,0.001,74.75550349199699
2593,0.5,0.95,0.001,70.56985768083976
2594,0.5,0.95,0.001,63.89218305626982
2595,0.5,0.95,0.001,69.71932419267789
2596,0.5,0.95,0.001,66.4171669873847
2597,0.5,0.95,0.001,72.4560330852123
2598,0.5,0.95,0.001,66.51112262796909
2599,0.5,0.95,0.001,80.8996364553627
2600,0.5,0.95,0.001,74.97665255311048
2601,0.5,0.95,0.001,64.4939276324987
2602,0.5,0.95,0.001,65.44225295911282
2603,0.5,0.95,0.001,61.10759672237925
2604,0.5,0.95,0.001,64.7363870250303
2605,0.5,0.95,0.001,73.76440260724148
2606,0.5,0.95,0.001,77.26755672284007
2607,0.5,0.95,0.001,73.16374977354278
2608,0.5,0.95,0.001,70.87080854024006
2609,0.5,0.95,0.001,65.34384300241716
2610,0.5,0.95,0.001,61.169278673473094
2611,0.5,0.95,0.001,64.34880914070682
2612,0.5,0.95,0.001,60.45751150164084
2613,0.5,0.95,0.001,-1.9170026834187084
2614,0.5,0.95,0.001,-18.824633382216565
2615,0.5,0.95,0.001,45.10351006874973
2616,0.5,0.95,0.001,50.35807696816479
2617,0.5,0.95,0.001,65.81714894703157
2618,0.5,0.95,0.001,86.68633743566858
2619,0.5,0.95,0.001,64.29958496609518
2620,0.5,0.95,0.001,78.19996869979059
2621,0.5,0.95,0.001,70.45478650019
2622,0.5,0.95,0.001,77.32816583815114
2623,0.5,0.95,0.001,75.88444038811086
2624,0.5,0.95,0.001,75.23473237462066
2625,0.5,0.95,0.001,52.62412310105776
2626,0.5,0.95,0.001,48.230677070812646
2627,0.5,0.95,0.001,77.64467706429721
2628,0.5,0.95,0.001,81.4226115039679
2629,0.5,0.95,0.001,73.54351695279176
2630,0.5,0.95,0.001,49.41055193234259
2631,0.5,0.95,0.001,68.89000987615691
2632,0.5,0.95,0.001,57.0714750474546
2633,0.5,0.95,0.001,61.581475994566134
2634,0.5,0.95,0.001,58.5569972396704
2635,0.5,0.95,0.001,70.39284139030035
2636,0.5,0.95,0.001,60.885887466127414
2637,0.5,0.95,0.001,55.76601860499907
2638,0.5,0.95,0.001,74.01471720999484
2639,0.5,0.95,0.001,64.42583423055763
2640,0.5,0.95,0.001,65.10635490185753
2641,0.5,0.95,0.001,61.535106209374405
2642,0.5,0.95,0.001,71.58578950075466
2643,0.5,0.95,0.001,67.82394591926045
2644,0.5,0.95,0.001,79.87195016648667
2645,0.5,0.95,0.001,62.18116747647705
2646,0.5,0.95,0.001,63.900197120863
2647,0.5,0.95,0.001,52.96546774491762
2648,0.5,0.95,0.001,61.39790222517562
2649,0.5,0.95,0.001,62.07263360613611
2650,0.5,0.95,0.001,71.52863739532658
2651,0.5,0.95,0.001,63.82245820239084
2652,0.5,0.95,0.001,69.8464121535075
2653,0.5,0.95,0.001,64.24376269384614
2654,0.5,0.95,0.001,79.15709795576636
2655,0.5,0.95,0.001,54.42940005847895
2656,0.5,0.95,0.001,-13.166064482795527
2657,0.5,0.95,0.001,-16.74921470176992
2658,0.5,0.95,0.001,54.44355992790253
2659,0.5,0.95,0.001,56.38714168409451
2660,0.5,0.95,0.001,69.87088161437265
2661,0.5,0.95,0.001,70.36798594267462
2662,0.5,0.95,0.001,76.29999563430455
2663,0.5,0.95,0.001,80.38009747400316
2664,0.5,0.95,0.001,56.10931583772734
2665,0.5,0.95,0.001,88.08673233480728
2666,0.5,0.95,0.001,62.6529789454477
2667,0.5,0.95,0.001,71.52244585206661
2668,0.5,0.95,0.001,63.38616892823909
2669,0.5,0.95,0.001,51.38378831657703
2670,0.5,0.95,0.001,79.16072808300977
2671,0.5,0.95,0.001,71.17950925733531
2672,0.5,0.95,0.001,77.69869409035812
2673,0.5,0.95,0.001,59.242663762681815
2674,0.5,0.95,0.001,65.91488440601614
2675,0.5,0.95,0.001,66.53652189774255
2676,0.5,0.95,0.001,53.71928284168933
2677,0.5,0.95,0.001,46.44819868514005
2678,0.5,0.95,0.001,65.18868308761046
2679,0.5,0.95,0.001,56.11563123014311
2680,0.5,0.95,0.001,-15.887461779453972
2681,0.5,0.95,0.001,-18.812083348592317
2682,0.5,0.95,0.001,6.778933978370823
2683,0.5,0.95,0.001,50.231880408987735
2684,0.5,0.95,0.001,52.42878479478841
2685,0.5,0.95,0.001,3.4989653410608916
2686,0.5,0.95,0.001,-3.700573056115619
2687,0.5,0.95,0.001,59.623012458189145
2688,0.5,0.95,0.001,59.37796712665478
2689,0.5,0.95,0.001,68.3832113413845
2690,0.5,0.95,0.001,59.85749291249697
2691,0.5,0.95,0.001,53.52056099556248
2692,0.5,0.95,0.001,57.44009582725239
2693,0.5,0.95,0.001,59.9006328498536
2694,0.5,0.95,0.001,59.227402690308715
2695,0.5,0.95,0.001,70.97615418008849
2696,0.5,0.95,0.001,61.637296768488746
2697,0.5,0.95,0.001,57.79598959387731
2698,0.5,0.95,0.001,60.84485002715367
2699,0.5,0.95,0.001,58.76069136982572
2700,0.5,0.95,0.001,54.6316596298648
2701,0.5,0.95,0.001,63.571968291921316
2702,0.5,0.95,0.001,63.7236468306344
2703,0.5,0.95,0.001,69.068377162687
2704,0.5,0.95,0.001,56.64121556434073
2705,0.5,0.95,0.001,56.76690215351519
2706,0.5,0.95,0.001,62.54899236230925
2707,0.5,0.95,0.001,67.49703567936407
2708,0.5,0.95,0.001,67.66554935539224
2709,0.5,0.95,0.001,63.22714730514987
2710,0.5,0.95,0.001,72.94634599512821
2711,0.5,0.95,0.001,73.5849980600985
2712,0.5,0.95,0.001,59.277034752290334
2713,0.5,0.95,0.001,58.058113744444235
2714,0.5,0.95,0.001,53.527165363383965
2715,0.5,0.95,0.001,65.2943458661028
2716,0.5,0.95,0.001,58.70210299789765
2717,0.5,0.95,0.001,58.12722470480459
2718,0.5,0.95,0.001,54.99595263581376
2719,0.5,0.95,0.001,58.71956934907144
2720,0.5,0.95,0.001,55.40628804092557
2721,0.5,0.95,0.001,63.319290905236045
2722,0.5,0.95,0.001,63.40575150686765
2723,0.5,0.95,0.001,64.64773844940929
2724,0.5,0.95,0.001,63.666333206919276
2725,0.5,0.95,0.001,68.59804674099085
2726,0.5,0.95,0.001,72.4397726708457
2727,0.5,0.95,0.001,67.60927253822132
2728,0.5,0.95,0.001,67.47046853397073
2729,0.5,0.95,0.001,70.04953273627612
2730,0.5,0.95,0.001,67.38067865338981
2731,0.5,0.95,0.001,59.92631771011901
2732,0.5,0.95,0.001,79.77548770263087
2733,0.5,0.95,0.001,61.06015041920624
2734,0.5,0.95,0.001,63.12372427735289
2735,0.5,0.95,0.001,65.68970102595371
2736,0.5,0.95,0.001,61.21583221376395
2737,0.5,0.95,0.001,74.84843352442404
2738,0.5,0.95,0.001,60.783027849342936
2739,0.5,0.95,0.001,76.60693526237816
2740,0.5,0.95,0.001,36.98522045318276
2741,0.5,0.95,0.001,41.55927854897348
2742,0.5,0.95,0.001,42.85106945289651
2743,0.5,0.95,0.001,61.00545444013031
2744,0.5,0.95,0.001,10.388320020329655
2745,0.5,0.95,0.001,-12.025274153170951
2746,0.5,0.95,0.001,-18.234415214724045
2747,0.5,0.95,0.001,53.041124366037856
2748,0.5,0.95,0.001,37.82114492325573
2749,0.5,0.95,0.001,51.21188773231326
2750,0.5,0.95,0.001,41.433087297876746
2751,0.5,0.95,0.001,18.959990081998768
2752,0.5,0.95,0.001,33.53453229551249
2753,0.5,0.95,0.001,53.9331942357835
2754,0.5,0.95,0.001,52.96050924595894
2755,0.5,0.95,0.001,56.095119458760806
2756,0.5,0.95,0.001,56.98181135176827
